count,hate_speech,offensive_language,neither,class,tweet,tweet_clean,tweet_lemma,tweet_nouns,tweet_sym,tweet_verbs,tweet_nv,num_tokens
3,1,2,0,1,DO IT DO IT! You'll still e a fag but do it(: &#8212; I'll pass Heidi. ;) http://t.co/UTttLmOLXO,do it do it  you ll still e a fag but do it       i ll pass heidi     urlhere,do -PRON- do -PRON-   -PRON- will still e a fag but do -PRON-        i will pass heidi      urlhere,fag heidi urlhere,,will e will pass,fag heidi urlhere will e will pass,21
3,2,1,0,0,"Dad just yelled out ""in bout to fry some chicken like a nigger""",dad just yelled out  in bout to fry some chicken like a nigger,dad just yell out   in bout to fry some chicken like a nigger,dad bout chicken nigger,,yell fry,dad bout chicken nigger yell fry,14
3,2,1,0,0,Damn @JustDoMe_ &amp; his nigger music waking up the whole school in the morning .. &#128664;&#127926;&#128543;,damn mentionhere  amp  his nigger music waking up the whole school in the morning,damn mentionhere   amp   -PRON- nigger music wake up the whole school in the morning,mentionhere amp nigger music school morning,,wake,mentionhere amp nigger music school morning wake,16
3,1,2,0,1,"Damn I use to be a big fan of Ronda, but so far she's been a big cunt #TUF",damn i use to be a big fan of ronda  but so far she s been a big cunt hashtaghere,damn i use to be a big fan of ronda   but so far -PRON- s be a big cunt hashtaghere,fan ronda cunt,,use s,fan ronda cunt use s,21
3,0,3,0,1,Damn I'm in da mood to eat sum pussy who got it fresh on a platter for me # teamfluffnevabluff,damn i m in da mood to eat sum pussy who got it fresh on a platter for me   teamfluffnevabluff,damn i m in da mood to eat sum pussy who get -PRON- fresh on a platter for -PRON-    teamfluffnevabluff,da mood sum platter teamfluffnevabluff,,eat get,da mood sum platter teamfluffnevabluff eat get,21
3,2,1,0,0,Damn hoe.. You so ugly even hello kitty said goodbye.,damn hoe   you so ugly even hello kitty said goodbye,damn hoe    -PRON- so ugly even hello kitty say goodbye,kitty goodbye,,say,kitty goodbye say,11
3,0,3,0,1,Damn they act like Bron tore his ACL! Toughen up bitch! Lol,damn they act like bron tore his acl  toughen up bitch  lol,damn -PRON- act like bron tear -PRON- acl   toughen up bitch   lol,bron acl bitch lol,,act tear toughen,bron acl bitch lol act tear toughen,14
4,3,1,0,0,Dani Alves pulled off that hairstyle. Neymar just looks like a faggot,dani alves pulled off that hairstyle  neymar just looks like a faggot,dani alves pull off that hairstyle   neymar just look like a faggot,dani alves hairstyle neymar faggot,,pull look,dani alves hairstyle neymar faggot pull look,13
3,0,3,0,1,Dat bitch gotta lay on her back to pee https://t.co/Psf2Q4WUqS,dat bitch gotta lay on her back to pee urlhere,dat bitch get to lay on -PRON- back to pee urlhere,dat bitch back pee,,get lay,dat bitch back pee get lay,11
3,2,1,0,0,"Dear Utah Polynesians: Again, stop acting black and speaking ghetto. Speak FOB, you ain't no ghetto niggaz.",dear utah polynesians  again  stop acting black and speaking ghetto  speak fob  you ain t no ghetto niggaz,dear utah polynesians   again   stop act black and speak ghetto   speak fob   -PRON- ain t no ghetto niggaz,utah polynesians black ghetto fob t ghetto niggaz,,stop act speak speak ain,utah polynesians black ghetto fob t ghetto niggaz stop act speak speak ain,22
3,0,3,0,1,"Dear grumpy bitch at gibsons, no one wants to hear about your personal life.",dear grumpy bitch at gibsons  no one wants to hear about your personal life,dear grumpy bitch at gibson   no one want to hear about -PRON- personal life,grumpy bitch gibson one life,,want hear,grumpy bitch gibson one life want hear,15
3,2,1,0,0,"DeeDee, Patrick, Ed, Sheen, Timmy's Dad, Beavis &amp; Butthead, Peter Griffin. This is just a list of SOME mentally retarded cartoon characters.",deedee  patrick  ed  sheen  timmy s dad  beavis  amp  butthead  peter griffin  this is just a list of some mentally retarded cartoon characters,deedee   patrick   ed   sheen   timmy s dad   beavis   amp   butthead   peter griffin   this be just a list of some mentally retarded cartoon character,deedee patrick ed sheen timmy dad beavis amp butthead peter griffin list cartoon character,,,deedee patrick ed sheen timmy dad beavis amp butthead peter griffin list cartoon character,32
3,0,2,1,1,Deez fat hoes kill me. I ain't seen this much crack since they locked meech up.lmfao,deez fat hoes kill me  i ain t seen this much crack since they locked meech up lmfao,deez fat hoe kill -PRON-   i ain t see this much crack since -PRON- lock meech up lmfao,deez fat hoe t crack meech,,kill ain see lock,deez fat hoe t crack meech kill ain see lock,19
3,0,3,0,1,Deez hoes be actin up..,deez hoes be actin up,deez hoe be actin up,deez hoe,,be,deez hoe be,5
3,2,1,0,0,Delete now you bitch ass nigga RT @Quanny_Quan: If the Redskins beat us I will delete my fucking IG,delete now you bitch ass nigga rt mentionhere  if the redskins beat us i will delete my fucking ig,delete now -PRON- bitch ass nigga rt mentionhere   if the redskin beat -PRON- i will delete -PRON- fucking ig,ass nigga rt mentionhere redskin,,delete bitch beat will delete,ass nigga rt mentionhere redskin delete bitch beat will delete,20
3,2,1,0,0,Devin Hester's a bitch,devin hester s a bitch,devin hester s a bitch,devin hester s bitch,,,devin hester s bitch,5
3,0,3,0,1,Die twice bitch &#8220;@DivaMonRoe2uHoE: Thank you. &#128536; &#8220;@07Cannon: @DivaMonRoe2uHoE you're the filthiest hoe of all time http://t.co/Ju84cIxp7Z&#8221;&#8221;,die twice bitch    mentionhere  thank you         mentionhere  mentionhere you re the filthiest hoe of all time urlhere,die twice bitch     mentionhere   thank -PRON-          mentionhere   mentionhere -PRON- re the filthiest hoe of all time urlhere,bitch mentionhere mentionhere mentionhere filthiest hoe time,,die thank re,bitch mentionhere mentionhere mentionhere filthiest hoe time die thank re,21
3,2,1,0,0,Dis broad done tagged dis nicca n a video of his sis giving dome .. #Tragic,dis broad done tagged dis nicca n a video of his sis giving dome    hashtaghere,dis broad do tag dis nicca n a video of -PRON- sis give dome     hashtaghere,dis broad dis nicca video sis dome,,do tag give,dis broad dis nicca video sis dome do tag give,16
9,0,9,0,1,Doing her thang for you shoutout that real bitch,doing her thang for you shoutout that real bitch,do -PRON- thang for -PRON- shoutout that real bitch,thang bitch,,do shoutout,thang bitch do shoutout,9
3,0,3,0,1,"Don't ever be ashamed of who you are, unless you're a hoe.",don t ever be ashamed of who you are  unless you re a hoe,don t ever be ashamed of who -PRON- be   unless -PRON- re a hoe,don t hoe,,re,don t hoe re,15
3,0,3,0,1,Don't get yo bitch ass killed in new Atlanta baby!,don t get yo bitch ass killed in new atlanta baby,don t get yo bitch as kill in new atlanta baby,don t yo bitch as atlanta baby,,get kill,don t yo bitch as atlanta baby get kill,11
3,0,3,0,1,Don't let this natural hair care shit fool you. Some of you hoes need a perm.,don t let this natural hair care shit fool you  some of you hoes need a perm,don t let this natural hair care shit fool -PRON-   some of -PRON- hoe need a perm,don t hair care shit fool hoe perm,,let need,don t hair care shit fool hoe perm let need,18
6,4,2,0,0,Don't mind black people.....hate niggers!,don t mind black people     hate niggers,don t mind black people      hate nigger,don t mind people nigger,,hate,don t mind people nigger hate,8
3,0,3,0,1,"Don't worry bout me I got it all arranged bitch. Mind your business, stay in your lane bitch

#vote5sos
#EMABiggestFans1D",don t worry bout me i got it all arranged bitch  mind your business  stay in your lane bitch hashtaghere hashtaghere,don t worry bout -PRON- i get -PRON- all arrange bitch   mind -PRON- business   stay in -PRON- lane bitch hashtaghere hashtaghere,don t worry bitch business lane bitch,,bout get arrange mind stay,don t worry bitch business lane bitch bout get arrange mind stay,23
3,0,3,0,1,Dress like you're gonna see that bitch you hate everyday &#128139;?,dress like you re gonna see that bitch you hate everyday,dress like -PRON- re go to see that bitch -PRON- hate everyday,bitch,,dress re go see hate,bitch dress re go see hate,12
3,0,3,0,1,Drink up bitches,drink up bitches,drink up bitch,bitch,,drink,bitch drink,3
6,0,6,0,1,Drop it down for a niggah,drop it down for a niggah,drop -PRON- down for a niggah,niggah,,drop,niggah drop,6
3,0,3,0,1,Dude why do i have to be such a bitch..? Like i'm confused.,dude why do i have to be such a bitch    like i m confused,dude why do i have to be such a bitch     like i m confuse,dude bitch m,,confuse,dude bitch m confuse,15
3,0,3,0,1,Dumb ass bitch i swear,dumb ass bitch i swear,dumb ass bitch i swear,ass bitch,,swear,ass bitch swear,5
3,2,1,0,0,Dumb bitch https://t.co/We46wO15nI,dumb bitch urlhere,dumb bitch urlhere,bitch,,,bitch,3
3,0,3,0,1,Dumb bitches are one thing that'll never become extinct..,dumb bitches are one thing that ll never become extinct,dumb bitch be one thing that will never become extinct,bitch thing,,will become,bitch thing will become,10
3,2,1,0,0,Dyke bitches kill me thinkin they really got hoes lol,dyke bitches kill me thinkin they really got hoes lol,dyke bitch kill -PRON- thinkin -PRON- really get hoe lol,dyke bitch hoe,,kill get,dyke bitch hoe kill get,10
3,3,0,0,0,EDA!! The 2 queers at AA! lol @Vbomb20 @GDuenez http://t.co/GzzrZjvVlV,eda   the  queers at aa  lol mentionhere mentionhere urlhere,eda    the   queer at aa   lol mentionhere mentionhere urlhere,eda queer aa lol mentionhere mentionhere,,,eda queer aa lol mentionhere mentionhere,12
3,3,0,0,0,ESPN keep hiring these dyke bitches and gay Spanish niggas to talk sports,espn keep hiring these dyke bitches and gay spanish niggas to talk sports,espn keep hire these dyke bitch and gay spanish niggas to talk sport,espn bitch niggas sport,,keep hire talk,espn bitch niggas sport keep hire talk,13
3,2,1,0,0,Eagles fuck around &amp; lose it'll be kill the cracker at the Sophi crib smfh,eagles fuck around  amp  lose it ll be kill the cracker at the sophi crib smfh,eagle fuck around   amp   lose -PRON- will be kill the cracker at the sophi crib smfh,eagle amp cracker sophi crib smfh,,lose will kill,eagle amp cracker sophi crib smfh lose will kill,18
3,0,3,0,1,Eat that pussy like cold pizza...,eat that pussy like cold pizza,eat that pussy like cold pizza,pussy pizza,,eat,pussy pizza eat,6
3,0,3,0,1,Eating pussy on top of my shoulders,eating pussy on top of my shoulders,eat pussy on top of -PRON- shoulder,pussy top shoulder,,eat,pussy top shoulder eat,7
3,2,1,0,0,Ebola sounds like a hood hoe,ebola sounds like a hood hoe,ebola sound like a hood hoe,ebola hood hoe,,sound,ebola hood hoe sound,6
3,2,1,0,0,"Eh bitch!? How about you worry about your own psychotic ass. Looks like you need to ""be saved"" from being a noisy bitch &#9996;&#65039;&#128139; #cantStandUcunt",eh bitch   how about you worry about your own psychotic ass  looks like you need to  be saved  from being a noisy bitch           hashtaghere,eh bitch    how about -PRON- worry about -PRON- own psychotic ass   look like -PRON- need to   be save   from be a noisy bitch            hashtaghere,bitch ass bitch,,worry look need save,bitch ass bitch worry look need save,29
3,3,0,0,0,Elizabeth is a.stupid hoe.,elizabeth is a stupid hoe,elizabeth be a stupid hoe,elizabeth hoe,,,elizabeth hoe,5
3,0,2,1,1,Ever pop a bag of chips and that bitch bust open on the end facing the fuckin floor,ever pop a bag of chips and that bitch bust open on the end facing the fuckin floor,ever pop a bag of chip and that bitch bust open on the end face the fuckin floor,bag chip bitch bust end fuckin floor,,pop face,bag chip bitch bust end fuckin floor pop face,18
3,3,0,0,0,Every gook in #LosAngeles should be deported or killed.,every gook in hashtaghere should be deported or killed,every gook in hashtaghere should be deport or kill,gook hashtaghere,,should deport kill,gook hashtaghere should deport kill,9
3,1,2,0,1,Every half-breed cop in America is trying to rape white women.,every half breed cop in america is trying to rape white women,every half breed cop in america be try to rape white woman,half breed cop america woman,,try rape,half breed cop america woman try rape,12
3,0,3,0,1,Every nigga tryna fuck the next nigga bitch but not knowing his bitch is the next nigga bitch,every nigga tryna fuck the next nigga bitch but not knowing his bitch is the next nigga bitch,every nigga tryna fuck the next nigga bitch but not know -PRON- bitch be the next nigga bitch,nigga tryna nigga bitch bitch nigga bitch,,know,nigga tryna nigga bitch bitch nigga bitch know,18
3,3,0,0,0,Every slant in #LosAngeles should be deported. Those scum have no right to be here. Chinatown should be bulldozed.,every slant in hashtaghere should be deported  those scum have no right to be here  chinatown should be bulldozed,every slant in hashtaghere should be deport   those scum have no right to be here   chinatown should be bulldoze,slant hashtaghere scum right chinatown,,should deport should bulldoze,slant hashtaghere scum right chinatown should deport should bulldoze,21
